HUMAN PLAYER POSITION (X) metres,HUMAN PLAYER POSITION (Y) metres,INITITAL VELOCITY OF SHUTTELCOCK(m/s),INITIAL SHUTTELCOCK FIRING ANGLE (DEGREE),SHUTTELCOCK SLANT ANGLE TO SIDELINE(DEGREE),SHUTTLECOCK POSITIION IN AIR(X ) metres,SHUTTLECOCK POSITIION IN AIR(Y) metres,SHUTTLECOCK POSITIION IN AIR(Z) metres,SHOT_ID
4,3,70,70,15,9.415577732,4.45109968,0.231855107,675
4,3,70,70,16,4.237087392,3.067983716,2.237323295,677
4,3,70,70,16,4.469740537,3.134695932,2.837042701,677
4,3,70,70,16,4.695671332,3.199480544,3.395321803,677
4,3,70,70,16,4.917210126,3.263005771,3.916296406,677
4,3,70,70,16,5.132292895,3.324679763,4.396043144,677
4,3,70,70,16,5.343680614,3.385294216,4.840864811,677
4,3,70,70,16,5.547587699,3.443763632,5.245717835,677
4,3,70,70,16,5.752296062,3.50246281,5.614855675,677
4,3,70,70,16,5.945428867,3.557842751,5.945503682,677
4,3,70,70,16,6.134968985,3.612192505,6.237561701,677
4,3,70,70,16,6.321010849,3.665539151,6.496784902,677
4,3,70,70,16,6.50076093,3.717081658,6.718158901,677
4,3,70,70,16,6.674823796,3.766993381,6.902231708,677
4,3,70,70,16,6.847227662,3.816429394,7.054261075,677
4,3,70,70,16,7.012053764,3.863692519,7.16846136,677
4,3,70,70,16,7.170633475,3.909164519,7.248227288,677
4,3,70,70,16,7.324599873,3.953313673,7.293862958,677
4,3,70,70,16,7.473234338,3.99593392,7.30509271,677
4,3,70,70,16,7.616616756,4.037048167,7.282796791,677
4,3,70,70,16,7.756398266,4.07712987,7.227355291,677
4,3,70,70,16,7.891471672,4.115861546,7.139112977,677
4,3,70,70,16,8.019031141,4.152438635,7.015360739,677
4,3,70,70,16,8.143000657,4.187986321,6.862783173,677
4,3,70,70,16,8.259927251,4.221514483,6.676904503,677
4,3,70,70,16,8.374299276,4.254310133,6.457921698,677
4,3,70,70,16,8.480063534,4.284637546,6.20853169,677
4,3,70,70,16,8.581226003,4.313645417,5.926517413,677
4,3,70,70,16,8.680206718,4.342027681,5.612551308,677
4,3,70,70,16,8.773261979,4.368710848,5.271081997,677
4,3,70,70,16,8.859960754,4.393571321,4.89635173,677
4,3,70,70,16,8.943530671,4.417534609,4.494558185,677
4,3,70,70,16,9.019682089,4.439370677,4.062279989,677
4,3,70,70,16,9.090531055,4.459686291,3.59870259,677
4,3,70,70,16,9.158869098,4.47928191,3.108025889,677
4,3,70,70,16,9.2197806,4.496748002,2.588600565,677
4,3,70,70,16,9.2753754,4.512689554,2.042051485,677
4,3,70,70,16,9.327570884,4.527656368,1.465116647,677
4,3,70,70,16,9.373394663,4.540796126,0.861813288,677
4,3,70,70,16,9.413866696,4.552401294,0.232540508,677
4,3,70,70,17,4.236248042,3.072228275,2.239469413,679
4,3,70,70,17,4.468768653,3.14331696,2.834867967,679
4,3,70,70,17,4.695024078,3.212490185,3.393702241,679
4,3,70,70,17,4.916626921,3.280240973,3.915417519,679
4,3,70,70,17,5.132854198,3.346348286,4.397400738,679
4,3,70,70,17,5.345489545,3.411357436,4.841276988,679
4,3,70,70,17,5.552040174,3.4745063,5.247008004,679
4,3,70,70,17,5.750162403,3.535078344,5.614001705,679
4,3,70,70,17,5.947653643,3.595457475,5.945061265,679
4,3,70,70,17,6.135890394,3.653007226,6.239682298,679
4,3,70,70,17,6.320026912,3.709303409,6.494529247,679
4,3,70,70,17,6.501047045,3.764646817,6.717317776,679
4,3,70,70,17,6.675701176,3.818043944,6.904622749,679
4,3,70,70,17,6.847338691,3.870518798,7.053918318,679
4,3,70,70,17,7.012840595,3.921117808,7.168333975,679
4,3,70,70,17,7.17016641,3.969217137,7.248691238,679
4,3,70,70,17,7.325215042,4.016620261,7.294670492,679
4,3,70,70,17,7.473906201,4.06207971,7.305938473,679
4,3,70,70,17,7.61845953,4.106274098,7.283645504,679
4,3,70,70,17,7.755527415,4.148179956,7.227681007,679
4,3,70,70,17,7.88986478,4.18925101,7.137900309,679
4,3,70,70,17,8.018772115,4.228661937,7.015060535,679
4,3,70,70,17,8.142412692,4.266462655,6.861631959,679
4,3,70,70,17,8.257678601,4.30170298,6.674890578,679
4,3,70,70,17,8.373419406,4.337088495,6.457144428,679
4,3,70,70,17,8.481316921,4.370076076,6.205670179,679
4,3,70,70,17,8.58359453,4.401345479,5.925185132,679
4,3,70,70,17,8.680198796,4.430880367,5.614355628,679
4,3,70,70,17,8.772255018,4.459024779,5.271303445,679
4,3,70,70,17,8.861224867,4.486225591,4.898479858,679
4,3,70,70,17,8.942037297,4.510932431,4.495775171,679
4,3,70,70,17,9.018788381,4.534397592,4.062691767,679
4,3,70,70,17,9.092923855,4.557063081,3.600931197,679
4,3,70,70,17,9.157521761,4.576812642,3.110056137,679
4,3,70,70,17,9.219041367,4.595621074,2.588729892,679
4,3,70,70,17,9.275866366,4.612994219,2.041663021,679
4,3,70,70,17,9.325545124,4.62818254,1.463136441,679
4,3,70,70,17,9.373715675,4.642909755,0.862090759,679
4,3,70,70,17,9.413709323,4.65513704,0.229286407,679
4,3,70,70,18,4.237957146,3.077316964,2.237048011,681
4,3,70,70,18,4.468824019,3.152330158,2.835295797,681
4,3,70,70,18,4.695458464,3.225968153,3.39491471,681
4,3,70,70,18,4.917506776,3.298116023,3.917592295,681
4,3,70,70,18,5.133889223,3.368422942,4.398504822,681
4,3,70,70,18,5.343749108,3.436610552,4.842093791,681
4,3,70,70,18,5.546561432,3.502508271,5.24622492,681
4,3,70,70,18,5.749465179,3.568435695,5.613384809,681
4,3,70,70,18,5.946574209,3.632480301,5.94576593,681
4,3,70,70,18,6.136337057,3.694137988,6.238398857,681
4,3,70,70,18,6.321503917,3.754302348,6.496138084,681
4,3,70,70,18,6.501224059,3.812696961,6.71966122,681
4,3,70,70,18,6.677916072,3.870107677,6.902840265,681
4,3,70,70,18,6.846601967,3.924917046,7.053665643,681
4,3,70,70,18,7.011172671,3.97838931,7.169410126,681
4,3,70,70,18,7.170396916,4.030124403,7.249702355,681
4,3,70,70,18,7.323862358,4.079988348,7.295073521,681
4,3,70,70,18,7.474376506,4.128893359,7.305377254,681
4,3,70,70,18,7.617918697,4.175533044,7.284080813,681
4,3,70,70,18,7.758144549,4.221095185,7.227358553,681
4,3,70,70,18,7.888877012,4.263572737,7.139177902,681
4,3,70,70,18,8.019696113,4.30607844,7.016858336,681
4,3,70,70,18,8.140830421,4.345437363,6.861691787,681
4,3,70,70,18,8.259223097,4.383905475,6.676880204,681
4,3,70,70,18,8.371754029,4.420468991,6.456632546,681
4,3,70,70,18,8.480863646,4.455920855,6.204282767,681
4,3,70,70,18,8.583648326,4.489317622,5.923070722,681
4,3,70,70,18,8.681508621,4.521114359,5.611609405,681
4,3,70,70,18,8.773236035,4.550918403,5.271283675,681
4,3,70,70,18,8.861765388,4.579683333,4.898042549,681
4,3,70,70,18,8.941914482,4.605725352,4.493068038,681
4,3,70,70,18,9.020376303,4.631219143,4.061455751,681
4,3,70,70,18,9.089830794,4.653786275,3.601977942,681
4,3,70,70,18,9.155431346,4.675101187,3.109689551,681
4,3,70,70,18,9.217827675,4.695374983,2.589877557,681
4,3,70,70,18,9.274098369,4.71365844,2.040666003,681
4,3,70,70,18,9.325183761,4.73025709,1.464422106,681
4,3,70,70,18,9.371891144,4.745433239,0.860428396,681
4,3,70,70,18,9.41213744,4.758510053,0.230705575,681
4,3,70,70,19,4.237546303,3.081793752,2.237302515,683
4,3,70,70,19,4.469351762,3.161610772,2.836588312,683
4,3,70,70,19,4.695237549,3.239389486,3.395173072,683
4,3,70,70,19,4.916562589,3.315597809,3.913640646,683
4,3,70,70,19,5.132208779,3.389850747,4.396664467,683
4,3,70,70,19,5.341840828,3.46203285,4.839562429,683
4,3,70,70,19,5.549900819,3.53367365,5.247597544,683
4,3,70,70,19,5.749704784,3.602471672,5.614593038,683
4,3,70,70,19,5.946069753,3.670085553,5.944459173,683
4,3,70,70,19,6.13448332,3.734961547,6.23944003,683
4,3,70,70,19,6.322509777,3.799704248,6.497533554,683
4,3,70,70,19,6.502217,3.861582407,6.718275598,683
4,3,70,70,19,6.677912156,3.922079101,6.904949349,683
4,3,70,70,19,6.845382949,3.97974392,7.05265108,683
4,3,70,70,19,7.012262938,4.037205308,7.169026047,683
4,3,70,70,19,7.170055619,4.091537685,7.246744383,683
4,3,70,70,19,7.325091995,4.144920991,7.294192147,683
4,3,70,70,19,7.47380812,4.196128059,7.305793804,683
4,3,70,70,19,7.616744357,4.245344952,7.282943572,683
4,3,70,70,19,7.756894311,4.293602451,7.226938637,683
4,3,70,70,19,7.890234937,4.339515311,7.139997791,683
4,3,70,70,19,8.020367706,4.384323617,7.015081348,683
4,3,70,70,19,8.141506993,4.426035218,6.861639183,683
4,3,70,70,19,8.260762379,4.467098141,6.676047536,683
4,3,70,70,19,8.374539133,4.506274619,6.454443409,683
4,3,70,70,19,8.48060972,4.542797651,6.206067139,683
4,3,70,70,19,8.583428993,4.578201166,5.926491586,683
4,3,70,70,19,8.682879298,4.612444652,5.613897245,683
4,3,70,70,19,8.774147505,4.643870816,5.270282153,683
4,3,70,70,19,8.861657678,4.674002985,4.897410487,683
4,3,70,70,19,8.943869027,4.702310622,4.494573785,683
4,3,70,70,19,9.018156157,4.727889733,4.060742338,683
4,3,70,70,19,9.093646949,4.753883297,3.599438614,683
4,3,70,70,19,9.156520181,4.775532287,3.108799289,683
4,3,70,70,19,9.218675575,4.796934105,2.590108892,683
4,3,70,70,19,9.275281578,4.816425115,2.041584696,683
4,3,70,70,19,9.326456677,4.834046115,1.462734457,683
4,3,70,70,19,9.373310111,4.850179046,0.863380479,683
4,3,70,70,19,9.412077867,4.863527855,0.229930112,683
4,3,70,70,20,4.235904639,3.085862267,2.237974155,685
4,3,70,70,20,4.469182359,3.170768413,2.836664772,685
4,3,70,70,20,4.695256649,3.253052725,3.395560921,685
4,3,70,70,20,4.917624576,3.333988032,3.917537695,685
4,3,70,70,20,5.133683432,3.412627024,4.39729872,685
4,3,70,70,20,5.342816862,3.488745368,4.84327385,685
4,3,70,70,20,5.548806136,3.563719332,5.246820815,685
4,3,70,70,20,5.751402247,3.637458286,5.613542798,685
4,3,70,70,20,5.946307648,3.708398051,5.945264836,685
4,3,70,70,20,6.135678276,3.777323322,6.241125286,685
4,3,70,70,20,6.321493418,3.844954503,6.495681726,685
4,3,70,70,20,6.501539045,3.910485752,6.718454557,685
4,3,70,70,20,6.675012992,3.973625105,6.904182251,685
4,3,70,70,20,6.845289396,4.035600648,7.053559327,685
4,3,70,70,20,7.011748518,4.096186814,7.166652811,685
4,3,70,70,20,7.169637163,4.153653581,7.248695554,685
4,3,70,70,20,7.322860168,4.209422194,7.293661075,685
4,3,70,70,20,7.474220161,4.264512726,7.305254184,685
4,3,70,70,20,7.616486573,4.316293465,7.283434067,685
4,3,70,70,20,7.755305334,4.366819362,7.227183822,685
4,3,70,70,20,7.891800663,4.416499599,7.139319068,685
4,3,70,70,20,8.018567401,4.462638918,7.015262841,685
4,3,70,70,20,8.142291678,4.507670872,6.862675675,685
4,3,70,70,20,8.259050716,4.550167687,6.677914135,685
4,3,70,70,20,8.373031836,4.591653422,6.457099243,685
4,3,70,70,20,8.480142841,4.63063864,6.207275308,685
4,3,70,70,20,8.584269696,4.668537715,5.926493488,685
4,3,70,70,20,8.681976308,4.704100014,5.610765344,685
4,3,70,70,20,8.774413995,4.73774458,5.269864513,685
4,3,70,70,20,8.859752869,4.76880539,4.898914702,685
4,3,70,70,20,8.9423931,4.798883975,4.495558754,685
4,3,70,70,20,9.019862021,4.827080356,4.063251388,685
4,3,70,70,20,9.091514855,4.853159854,3.598552099,685
4,3,70,70,20,9.155437966,4.876425964,3.109694705,685
4,3,70,70,20,9.218135963,4.899246169,2.589683581,685
4,3,70,70,20,9.275826942,4.920243968,2.04040736,685
4,3,70,70,20,9.327719728,4.939131397,1.465615879,685
4,3,70,70,20,9.372376013,4.955384956,0.862331679,685
4,3,70,70,20,9.413940944,4.970513354,0.229955794,685
4,3,70,70,21,4.23534978,3.090342316,2.238111404,687
4,3,70,70,21,4.469586201,3.180257254,2.836434068,687
4,3,70,70,21,4.696942205,3.267531047,3.395452049,687
4,3,70,70,21,4.916185469,3.351690651,3.916212369,687
4,3,70,70,21,5.132746449,3.434820623,4.397620034,687
4,3,70,70,21,5.343875449,3.515865453,4.841610314,687
4,3,70,70,21,5.549714511,3.594879666,5.246628787,687
4,3,70,70,21,5.749638832,3.671623422,5.61460705,687
4,3,70,70,21,5.946500668,3.747191601,5.944863865,687
4,3,70,70,21,6.137679908,3.820578435,6.23935942,687
4,3,70,70,21,6.322952558,3.891697942,6.495689417,687
4,3,70,70,21,6.501834855,3.960364423,6.718584771,687
4,3,70,70,21,6.67513853,4.02688947,6.903759686,687
4,3,70,70,21,6.845433752,4.092259681,7.053665017,687
4,3,70,70,21,7.011926237,4.156170159,7.169342635,687
4,3,70,70,21,7.170453549,4.217023092,7.249682443,687
4,3,70,70,21,7.324874888,4.276299891,7.29355691,687
4,3,70,70,21,7.475192039,4.334001239,7.307964379,687
4,3,70,70,21,7.616426184,4.388215947,7.284188785,687
4,3,70,70,21,7.756734674,4.44207533,7.228459594,687
4,3,70,70,21,7.891977529,4.493990199,7.14030109,687
4,3,70,70,21,8.018005767,4.542367906,7.016426892,687
4,3,70,70,21,8.142851479,4.590291685,6.860241671,687
4,3,70,70,21,8.259710204,4.635149547,6.674318799,687
4,3,70,70,21,8.373642865,4.678884198,6.458060497,687
4,3,70,70,21,8.479389816,4.719476649,6.206941013,687
4,3,70,70,21,8.582716004,4.759139857,5.925429502,687
4,3,70,70,21,8.682711793,4.797524644,5.614860684,687
4,3,70,70,21,8.773640904,4.832429059,5.271986103,687
4,3,70,70,21,8.860083582,4.865611295,4.897822481,687
4,3,70,70,21,8.941979628,4.897048241,4.494430865,687
4,3,70,70,21,9.018639079,4.926475047,4.060374601,687
4,3,70,70,21,9.091578796,4.954473981,3.599596481,687
4,3,70,70,21,9.15771138,4.979859902,3.109413299,687
4,3,70,70,21,9.218456912,5.003177927,2.589718395,687
4,3,70,70,21,9.275964262,5.02525293,2.040846944,687
4,3,70,70,21,9.328394006,5.045378824,1.465942899,687
4,3,70,70,21,9.37263371,5.062360855,0.860526088,687
4,3,70,70,21,9.413371031,5.077998447,0.230900359,687
4,3,70,70,22,4.237392791,3.095912913,2.238830934,689
4,3,70,70,22,4.46815541,3.189147063,2.836339978,689
4,3,70,70,22,4.69322867,3.280082563,3.396848526,689
4,3,70,70,22,4.917895746,3.370853954,3.91631124,689
4,3,70,70,22,5.13335779,3.45790627,4.397000677,689
4,3,70,70,22,5.342822249,3.542535405,4.841023689,689
4,3,70,70,22,5.548944481,3.625814193,5.2456776,689
4,3,70,70,22,5.749563342,3.706869474,5.614237612,689
4,3,70,70,22,5.946978255,3.786630276,5.945806353,689
4,3,70,70,22,6.135641358,3.862855117,6.238654026,689
4,3,70,70,22,6.321547062,3.937965898,6.496604542,689
4,3,70,70,22,6.502744005,4.011174215,6.720521828,689
4,3,70,70,22,6.67508157,4.080803111,6.90360217,689
4,3,70,70,22,6.845731121,4.149750005,7.052368799,689
4,3,70,70,22,7.010985443,4.216517085,7.17008271,689
4,3,70,70,22,7.170501796,4.280965875,7.248173103,689
4,3,70,70,22,7.324404159,4.343146466,7.29548342,689
4,3,70,70,22,7.472871323,4.403131094,7.304329532,689
4,3,70,70,22,7.616048859,4.460978573,7.280991711,689
4,3,70,70,22,7.756733113,4.517818701,7.227762329,689
4,3,70,70,22,7.890984835,4.572059918,7.139264196,689
4,3,70,70,22,8.0203273,4.624317666,7.017834616,689
4,3,70,70,22,8.143650415,4.674143438,6.861336138,689
4,3,70,70,22,8.259952176,4.7211324,6.676482266,689
4,3,70,70,22,8.373258763,4.766911233,6.457371366,689
4,3,70,70,22,8.4812489,4.81054208,6.207778079,689
4,3,70,70,22,8.582640154,4.851506806,5.924386252,689
4,3,70,70,22,8.681564231,4.891474727,5.613171336,689
4,3,70,70,22,8.772358807,4.928158117,5.269747732,689
4,3,70,70,22,8.85909999,4.96320383,4.897360978,689
4,3,70,70,22,8.942692789,4.996977513,4.492589751,689
4,3,70,70,22,9.019105047,5.027850069,4.061782771,689
4,3,70,70,22,9.091824959,5.057230821,3.601633711,689
4,3,70,70,22,9.159625074,5.084623845,3.108160316,689
4,3,70,70,22,9.219021986,5.108621756,2.589382186,689
4,3,70,70,22,9.274948182,5.131217405,2.04115629,689
4,3,70,70,22,9.325263657,5.151546177,1.465222229,689
4,3,70,70,22,9.370054114,5.169642696,0.861302037,689
4,3,70,70,22,9.413403882,5.187157139,0.230210424,689
4,3,70,70,23,4.235660664,3.100032017,2.237393161,691
4,3,70,70,23,4.470436418,3.199688412,2.835029586,691
4,3,70,70,23,4.694521592,3.294806925,3.395177246,691
4,3,70,70,23,4.91680013,3.389158567,3.91446425,691
4,3,70,70,23,5.131521834,3.480302523,4.398433818,691
4,3,70,70,23,5.343492121,3.570278571,4.841102833,691
4,3,70,70,23,5.550031654,3.657949402,5.245343036,691
4,3,70,70,23,5.750832459,3.743184286,5.613588967,691
4,3,70,70,23,5.945934938,3.826000375,5.945478312,691
4,3,70,70,23,6.136289743,3.906801196,6.237862109,691
4,3,70,70,23,6.319570683,3.984599339,6.497275553,691
4,3,70,70,23,6.501444709,4.061800283,6.718087823,691
4,3,70,70,23,6.674355585,4.135196596,6.905636537,691
4,3,70,70,23,6.845611288,4.207890328,7.052576744,691
4,3,70,70,23,7.009618863,4.277507414,7.166135651,691
4,3,70,70,23,7.169929636,4.3455553,7.248739118,691
4,3,70,70,23,7.323235158,4.410629633,7.295603649,691
4,3,70,70,23,7.472573118,4.474019836,7.304635608,691
4,3,70,70,23,7.617047624,4.535345625,7.282735936,691
4,3,70,70,23,7.758151667,4.595240738,7.228068176,691
4,3,70,70,23,7.890091984,4.65124608,7.13807903,691
4,3,70,70,23,8.019368873,4.706120864,7.017637452,691
4,3,70,70,23,8.142720721,4.758480617,6.862372692,691
4,3,70,70,23,8.259535596,4.808065589,6.674016265,691
4,3,70,70,23,8.371730016,4.855689295,6.456592798,691
4,3,70,70,23,8.480780236,4.901978367,6.205742362,691
4,3,70,70,23,8.582785929,4.945277215,5.9261924,691
4,3,70,70,23,8.682283188,4.987511296,5.61321256,691
4,3,70,70,23,8.773914033,5.026406282,5.271272622,691
4,3,70,70,23,8.861488808,5.063579568,4.897455349,691
4,3,70,70,23,8.94388837,5.098556107,4.493143658,691
4,3,70,70,23,9.01833041,5.130154878,4.062423089,691
4,3,70,70,23,9.091345795,5.161148071,3.599023772,691
4,3,70,70,23,9.158093489,5.189480786,3.109323062,691
4,3,70,70,23,9.219899654,5.215715946,2.590536554,691
4,3,70,70,23,9.274453414,5.238872643,2.041057289,691
4,3,70,70,23,9.32637715,5.260912962,1.46571178,691
4,3,70,70,23,9.37135879,5.280006535,0.861655164,691
4,3,70,70,23,9.412549738,5.297491055,0.22977214,691
4,3,70,70,24,4.238178656,3.10604397,2.236338072,693
4,3,70,70,24,4.467731642,3.208247544,2.836992726,693
4,3,70,70,24,4.695372569,3.309599815,3.395713979,693
4,3,70,70,24,4.916341601,3.407981566,3.915004312,693
4,3,70,70,24,5.133161506,3.504516008,4.397218058,693
4,3,70,70,24,5.341120346,3.597105248,4.840831246,693
4,3,70,70,24,5.549823572,3.690025911,5.246466492,693
4,3,70,70,24,5.750620612,3.779426514,5.613668096,693
4,3,70,70,24,5.945999316,3.866414717,5.945657439,693
4,3,70,70,24,6.135303298,3.95069828,6.23724715,693
4,3,70,70,24,6.320074032,4.032963511,6.496188155,693
4,3,70,70,24,6.502204221,4.114053095,6.716126355,693
4,3,70,70,24,6.678180525,4.192402794,6.900458637,693
4,3,70,70,24,6.845710217,4.266991819,7.054917231,693
4,3,70,70,24,7.012132978,4.341088006,7.167847156,693
4,3,70,70,24,7.169737429,4.411258028,7.247142464,693
4,3,70,70,24,7.324043897,4.479959694,7.293616979,693
4,3,70,70,24,7.473200074,4.546368303,7.305223892,693
4,3,70,70,24,7.618899367,4.611237807,7.282249309,693
4,3,70,70,24,7.75686957,4.6726661,7.227148817,693
4,3,70,70,24,7.889387902,4.731667062,7.139167086,693
4,3,70,70,24,8.018485496,4.789145014,7.014420973,693
4,3,70,70,24,8.142270194,4.844257513,6.862483586,693
4,3,70,70,24,8.257789458,4.895690002,6.677371958,693
4,3,70,70,24,8.371959377,4.946521726,6.456967825,693
4,3,70,70,24,8.480457585,4.99482824,6.206807687,693
4,3,70,70,24,8.583252133,5.040595322,5.927262717,693
4,3,70,70,24,8.679962716,5.083653647,5.613010963,693
4,3,70,70,24,8.772242858,5.124739414,5.270810626,693
4,3,70,70,24,8.861402357,5.16443578,4.895966109,693
4,3,70,70,24,8.941451575,5.200075988,4.494008724,693
4,3,70,70,24,9.020223477,5.235147499,4.061045329,693
4,3,70,70,24,9.090578968,5.266471781,3.600272962,693
4,3,70,70,24,9.157200303,5.296133511,3.11048709,693
4,3,70,70,24,9.217997912,5.32320235,2.589990398,693
4,3,70,70,24,9.276587556,5.349288141,2.040403295,693
4,3,70,70,24,9.328056012,5.372203373,1.464816903,693
4,3,70,70,24,9.371216324,5.391419583,0.860005385,693
4,3,70,70,24,9.414889415,5.410864095,0.229499555,693
4,3,70,70,25,4.236117607,3.110103449,2.237190653,695
4,3,70,70,25,4.468402899,3.218419859,2.835242053,695
4,3,70,70,25,4.696608098,3.324833691,3.394329319,695
4,3,70,70,25,4.915568948,3.426936812,3.917312578,695
4,3,70,70,25,5.131237417,3.527504671,4.394813646,695
4,3,70,70,25,5.34379719,3.626622921,4.837760604,695
4,3,70,70,25,5.549915167,3.722737312,5.246508493,695
4,3,70,70,25,5.748110089,3.815157122,5.614700976,695
4,3,70,70,25,5.946847516,3.907829906,5.945156492,695
4,3,70,70,25,6.137274862,3.996627636,6.239323622,695
4,3,70,70,25,6.322677489,4.083082301,6.496897829,695
4,3,70,70,25,6.500049563,4.165792257,6.717926463,695
4,3,70,70,25,6.676016508,4.247846991,6.902845828,695
4,3,70,70,25,6.847022785,4.327588528,7.053190499,695
4,3,70,70,25,7.008895509,4.403071018,7.169063615,695
4,3,70,70,25,7.170124836,4.478253488,7.248392479,695
4,3,70,70,25,7.323530819,4.549787873,7.295707377,695
4,3,70,70,25,7.474106494,4.620002463,7.307057692,695
4,3,70,70,25,7.617857213,4.687034524,7.282118792,695
4,3,70,70,25,7.756471934,4.75167163,7.226797657,695
4,3,70,70,25,7.889645459,4.813771465,7.137755458,695
4,3,70,70,25,8.017873369,4.873565122,7.017005818,695
4,3,70,70,25,8.141103334,4.931028198,6.861337855,695
4,3,70,70,25,8.260130488,4.986531471,6.675715782,695
4,3,70,70,25,8.37173689,5.038574391,6.458174769,695
4,3,70,70,25,8.481026696,5.089537065,6.206795177,695
4,3,70,70,25,8.583809123,5.137465298,5.925303497,695
4,3,70,70,25,8.680784127,5.182685484,5.613419589,695
4,3,70,70,25,8.774020279,5.226162216,5.270220505,695
4,3,70,70,25,8.862109248,5.267238777,4.896196051,695
4,3,70,70,25,8.94294305,5.304932198,4.495131109,695
4,3,70,70,25,9.019762632,5.340753757,4.060291137,695
4,3,70,70,25,9.091001047,5.373972776,3.599664037,695
4,3,70,70,25,9.156907474,5.404705447,3.1086985,695
4,3,70,70,25,9.21826743,5.433318065,2.589132508,695
4,3,70,70,25,9.276926129,5.460671065,2.041828318,695
4,3,70,70,25,9.32586669,5.483492424,1.465301875,695
4,3,70,70,25,9.372386089,5.505184776,0.864715099,695
4,3,70,70,25,9.413060456,5.524151545,0.230850858,695
4,4,70,70,0,4.23667733,4.0,2.239253771,697
4,4,70,70,0,4.468133842,4.0,2.835270142,697
4,4,70,70,0,4.696045514,4.0,3.394089928,697
4,4,70,70,0,4.916435456,4.0,3.915825657,697
4,4,70,70,0,5.132673236,4.0,4.397490215,697
4,4,70,70,0,5.343865268,4.0,4.842088821,697
4,4,70,70,0,5.548991835,4.0,5.24790667,697
4,4,70,70,0,5.749810934,4.0,5.613723723,697
4,4,70,70,0,5.946407591,4.0,5.943996511,697
4,4,70,70,0,6.134032154,4.0,6.236857184,697
4,4,70,70,0,6.321784591,4.0,6.496734506,697
4,4,70,70,0,6.502407757,4.0,6.717193339,697
4,4,70,70,0,6.67797138,4.0,6.904585349,697
4,4,70,70,0,6.846938581,4.0,7.053252413,697
4,4,70,70,0,7.01099315,4.0,7.168365408,697
4,4,70,70,0,7.171537812,4.0,7.248445148,697
4,4,70,70,0,7.323410311,4.0,7.295885538,697
4,4,70,70,0,7.473496942,4.0,7.306112694,697
4,4,70,70,0,7.616511166,4.0,7.28441425,697
4,4,70,70,0,7.755907012,4.0,7.229160154,697
4,4,70,70,0,7.88959111,4.0,7.138629584,697
4,4,70,70,0,8.018819582,4.0,7.016711652,697
4,4,70,70,0,8.141502018,4.0,6.860458526,697
4,4,70,70,0,8.261267463,4.0,6.676379511,697
4,4,70,70,0,8.372834108,4.0,6.458184492,697
4,4,70,70,0,8.479715661,4.0,6.207232207,697
4,4,70,70,0,8.583693565,4.0,5.925648601,697
4,4,70,70,0,8.679334342,4.0,5.611910575,697
4,4,70,70,0,8.772397526,4.0,5.26997176,697
4,4,70,70,0,8.861933014,4.0,4.897225129,697
4,4,70,70,0,8.944310373,4.0,4.495183802,697
4,4,70,70,0,9.018796583,4.0,4.062453364,697
4,4,70,70,0,9.090528932,4.0,3.601702134,697
4,4,70,70,0,9.159786361,4.0,3.10890997,697
4,4,70,70,0,9.219463671,4.0,2.59004885,697
4,4,70,70,0,9.275148954,4.0,2.04063409,697
4,4,70,70,0,9.326434866,4.0,1.465339713,697
4,4,70,70,0,9.371698551,4.0,0.862190327,697
4,4,70,70,0,9.413128766,4.0,0.230522073,697
4,4,70,70,1,4.239113683,4.004173745,2.237520603,699
4,4,70,70,1,4.469918773,4.008202463,2.836995858,699
4,4,70,70,1,4.695025173,4.01213171,3.396760265,699
4,4,70,70,1,4.917233492,4.01601037,3.916241441,699
4,4,70,70,1,5.132110279,4.019761058,4.396534104,699
4,4,70,70,1,5.343925828,4.023458313,4.841378335,699
4,4,70,70,1,5.549719352,4.027050452,5.248276508,699
4,4,70,70,1,5.750920204,4.030562426,5.614450804,699
4,4,70,70,1,5.945783495,4.033963777,5.946234985,699
4,4,70,70,1,6.135780539,4.037280188,6.240183212,699
4,4,70,70,1,6.322720948,4.040543245,6.49784557,699
4,4,70,70,1,6.501656144,4.04366657,6.71681468,699
4,4,70,70,1,6.678336735,4.046750542,6.904405352,699
4,4,70,70,1,6.844455043,4.049650147,7.052629725,699
4,4,70,70,1,7.01033462,4.052545586,7.167497065,699
4,4,70,70,1,7.169324735,4.055320769,7.24671172,699
4,4,70,70,1,7.326432593,4.058063097,7.295945848,699
4,4,70,70,1,7.473728946,4.060634164,7.305970409,699
4,4,70,70,1,7.618379112,4.063159042,7.282635964,699
4,4,70,70,1,7.756381872,4.065567889,7.227245438,699
4,4,70,70,1,7.890978749,4.067917287,7.139661179,699
4,4,70,70,1,8.018025417,4.070134895,7.014616258,699
4,4,70,70,1,8.143033436,4.072316918,6.861216815,699
4,4,70,70,1,8.258838175,4.074338297,6.674665878,699
4,4,70,70,1,8.371599755,4.076306558,6.456718425,699
4,4,70,70,1,8.479068142,4.078182425,6.20807292,699
4,4,70,70,1,8.58259462,4.079989487,5.925537502,699
4,4,70,70,1,8.680549284,4.081699292,5.612449901,699
4,4,70,70,1,8.773371049,4.083319502,5.270865005,699
4,4,70,70,1,8.861905793,4.084864881,4.897350302,699
4,4,70,70,1,8.942538525,4.086272331,4.494285912,699
