SHOT_ID,HUMAN PLAYER POSITION (X) metres,HUMAN PLAYER POSITION (Y) metres,INITITAL VELOCITY OF SHUTTELCOCK(m/s),INITIAL SHUTTELCOCK FIRING ANGLE (DEGREE),SHUTTELCOCK SLANT ANGLE TO SIDELINE(DEGREE),SHUTTLECOCK POSITIION IN AIR(X ) metres,SHUTTLECOCK POSITIION IN AIR(Y) metres,SHUTTLECOCK POSITIION IN AIR(Z) metres
34300028,4,3,70,70,20,8.681976308,4.704100014,5.610765344
34300029,4,3,70,70,20,8.774413995,4.73774458,5.269864513
34300030,4,3,70,70,20,8.859752869,4.76880539,4.898914702
34300031,4,3,70,70,20,8.9423931,4.798883975,4.495558754
34300032,4,3,70,70,20,9.019862021,4.827080356,4.063251388
34300033,4,3,70,70,20,9.091514855,4.853159854,3.598552099
34300034,4,3,70,70,20,9.155437966,4.876425964,3.109694705
34300035,4,3,70,70,20,9.218135963,4.899246169,2.589683581
34300036,4,3,70,70,20,9.275826942,4.920243968,2.04040736
34300037,4,3,70,70,20,9.327719728,4.939131397,1.465615879
34300038,4,3,70,70,20,9.372376013,4.955384956,0.862331679
34300039,4,3,70,70,20,9.413940944,4.970513354,0.229955794
34400001,4,3,70,70,21,4.23534978,3.090342316,2.238111404
34400002,4,3,70,70,21,4.469586201,3.180257254,2.836434068
34400003,4,3,70,70,21,4.696942205,3.267531047,3.395452049
34400004,4,3,70,70,21,4.916185469,3.351690651,3.916212369
34400005,4,3,70,70,21,5.132746449,3.434820623,4.397620034
34400006,4,3,70,70,21,5.343875449,3.515865453,4.841610314
34400007,4,3,70,70,21,5.549714511,3.594879666,5.246628787
34400008,4,3,70,70,21,5.749638832,3.671623422,5.61460705
34400009,4,3,70,70,21,5.946500668,3.747191601,5.944863865
34400010,4,3,70,70,21,6.137679908,3.820578435,6.23935942
34400011,4,3,70,70,21,6.322952558,3.891697942,6.495689417
34400012,4,3,70,70,21,6.501834855,3.960364423,6.718584771
34400013,4,3,70,70,21,6.67513853,4.02688947,6.903759686
34400014,4,3,70,70,21,6.845433752,4.092259681,7.053665017
34400015,4,3,70,70,21,7.011926237,4.156170159,7.169342635
34400016,4,3,70,70,21,7.170453549,4.217023092,7.249682443
34400017,4,3,70,70,21,7.324874888,4.276299891,7.29355691
34400018,4,3,70,70,21,7.475192039,4.334001239,7.307964379
34400019,4,3,70,70,21,7.616426184,4.388215947,7.284188785
34400020,4,3,70,70,21,7.756734674,4.44207533,7.228459594
34400021,4,3,70,70,21,7.891977529,4.493990199,7.14030109
34400022,4,3,70,70,21,8.018005767,4.542367906,7.016426892
34400023,4,3,70,70,21,8.142851479,4.590291685,6.860241671
34400024,4,3,70,70,21,8.259710204,4.635149547,6.674318799
34400025,4,3,70,70,21,8.373642865,4.678884198,6.458060497
34400026,4,3,70,70,21,8.479389816,4.719476649,6.206941013
34400027,4,3,70,70,21,8.582716004,4.759139857,5.925429502
34400028,4,3,70,70,21,8.682711793,4.797524644,5.614860684
34400029,4,3,70,70,21,8.773640904,4.832429059,5.271986103
34400030,4,3,70,70,21,8.860083582,4.865611295,4.897822481
34400031,4,3,70,70,21,8.941979628,4.897048241,4.494430865
34400032,4,3,70,70,21,9.018639079,4.926475047,4.060374601
34400033,4,3,70,70,21,9.091578796,4.954473981,3.599596481
34400034,4,3,70,70,21,9.15771138,4.979859902,3.109413299
34400035,4,3,70,70,21,9.218456912,5.003177927,2.589718395
34400036,4,3,70,70,21,9.275964262,5.02525293,2.040846944
34400037,4,3,70,70,21,9.328394006,5.045378824,1.465942899
34400038,4,3,70,70,21,9.37263371,5.062360855,0.860526088
34400039,4,3,70,70,21,9.413371031,5.077998447,0.230900359
34500001,4,3,70,70,22,4.237392791,3.095912913,2.238830934
34500002,4,3,70,70,22,4.46815541,3.189147063,2.836339978
34500003,4,3,70,70,22,4.69322867,3.280082563,3.396848526
34500004,4,3,70,70,22,4.917895746,3.370853954,3.91631124
34500005,4,3,70,70,22,5.13335779,3.45790627,4.397000677
34500006,4,3,70,70,22,5.342822249,3.542535405,4.841023689
34500007,4,3,70,70,22,5.548944481,3.625814193,5.2456776
34500008,4,3,70,70,22,5.749563342,3.706869474,5.614237612
34500009,4,3,70,70,22,5.946978255,3.786630276,5.945806353
34500010,4,3,70,70,22,6.135641358,3.862855117,6.238654026
34500011,4,3,70,70,22,6.321547062,3.937965898,6.496604542
34500012,4,3,70,70,22,6.502744005,4.011174215,6.720521828
34500013,4,3,70,70,22,6.67508157,4.080803111,6.90360217
34500014,4,3,70,70,22,6.845731121,4.149750005,7.052368799
34500015,4,3,70,70,22,7.010985443,4.216517085,7.17008271
34500016,4,3,70,70,22,7.170501796,4.280965875,7.248173103
34500017,4,3,70,70,22,7.324404159,4.343146466,7.29548342
34500018,4,3,70,70,22,7.472871323,4.403131094,7.304329532
34500019,4,3,70,70,22,7.616048859,4.460978573,7.280991711
34500020,4,3,70,70,22,7.756733113,4.517818701,7.227762329
34500021,4,3,70,70,22,7.890984835,4.572059918,7.139264196
34500022,4,3,70,70,22,8.0203273,4.624317666,7.017834616
34500023,4,3,70,70,22,8.143650415,4.674143438,6.861336138
34500024,4,3,70,70,22,8.259952176,4.7211324,6.676482266
34500025,4,3,70,70,22,8.373258763,4.766911233,6.457371366
34500026,4,3,70,70,22,8.4812489,4.81054208,6.207778079
34500027,4,3,70,70,22,8.582640154,4.851506806,5.924386252
34500028,4,3,70,70,22,8.681564231,4.891474727,5.613171336
34500029,4,3,70,70,22,8.772358807,4.928158117,5.269747732
34500030,4,3,70,70,22,8.85909999,4.96320383,4.897360978
34500031,4,3,70,70,22,8.942692789,4.996977513,4.492589751
34500032,4,3,70,70,22,9.019105047,5.027850069,4.061782771
34500033,4,3,70,70,22,9.091824959,5.057230821,3.601633711
34500034,4,3,70,70,22,9.159625074,5.084623845,3.108160316
34500035,4,3,70,70,22,9.219021986,5.108621756,2.589382186
34500036,4,3,70,70,22,9.274948182,5.131217405,2.04115629
34500037,4,3,70,70,22,9.325263657,5.151546177,1.465222229
34500038,4,3,70,70,22,9.370054114,5.169642696,0.861302037
34500039,4,3,70,70,22,9.413403882,5.187157139,0.230210424
34600001,4,3,70,70,23,4.235660664,3.100032017,2.237393161
34600002,4,3,70,70,23,4.470436418,3.199688412,2.835029586
34600003,4,3,70,70,23,4.694521592,3.294806925,3.395177246
34600004,4,3,70,70,23,4.91680013,3.389158567,3.91446425
34600005,4,3,70,70,23,5.131521834,3.480302523,4.398433818
34600006,4,3,70,70,23,5.343492121,3.570278571,4.841102833
34600007,4,3,70,70,23,5.550031654,3.657949402,5.245343036
34600008,4,3,70,70,23,5.750832459,3.743184286,5.613588967
34600009,4,3,70,70,23,5.945934938,3.826000375,5.945478312
34600010,4,3,70,70,23,6.136289743,3.906801196,6.237862109
34600011,4,3,70,70,23,6.319570683,3.984599339,6.497275553
34600012,4,3,70,70,23,6.501444709,4.061800283,6.718087823
34600013,4,3,70,70,23,6.674355585,4.135196596,6.905636537
34600014,4,3,70,70,23,6.845611288,4.207890328,7.052576744
34600015,4,3,70,70,23,7.009618863,4.277507414,7.166135651
34600016,4,3,70,70,23,7.169929636,4.3455553,7.248739118
34600017,4,3,70,70,23,7.323235158,4.410629633,7.295603649
34600018,4,3,70,70,23,7.472573118,4.474019836,7.304635608
34600019,4,3,70,70,23,7.617047624,4.535345625,7.282735936
34600020,4,3,70,70,23,7.758151667,4.595240738,7.228068176
34600021,4,3,70,70,23,7.890091984,4.65124608,7.13807903
34600022,4,3,70,70,23,8.019368873,4.706120864,7.017637452
34600023,4,3,70,70,23,8.142720721,4.758480617,6.862372692
34600024,4,3,70,70,23,8.259535596,4.808065589,6.674016265
34600025,4,3,70,70,23,8.371730016,4.855689295,6.456592798
34600026,4,3,70,70,23,8.480780236,4.901978367,6.205742362
34600027,4,3,70,70,23,8.582785929,4.945277215,5.9261924
34600028,4,3,70,70,23,8.682283188,4.987511296,5.61321256
34600029,4,3,70,70,23,8.773914033,5.026406282,5.271272622
34600030,4,3,70,70,23,8.861488808,5.063579568,4.897455349
34600031,4,3,70,70,23,8.94388837,5.098556107,4.493143658
34600032,4,3,70,70,23,9.01833041,5.130154878,4.062423089
34600033,4,3,70,70,23,9.091345795,5.161148071,3.599023772
34600034,4,3,70,70,23,9.158093489,5.189480786,3.109323062
34600035,4,3,70,70,23,9.219899654,5.215715946,2.590536554
34600036,4,3,70,70,23,9.274453414,5.238872643,2.041057289
34600037,4,3,70,70,23,9.32637715,5.260912962,1.46571178
34600038,4,3,70,70,23,9.37135879,5.280006535,0.861655164
34600039,4,3,70,70,23,9.412549738,5.297491055,0.22977214
34700001,4,3,70,70,24,4.238178656,3.10604397,2.236338072
34700002,4,3,70,70,24,4.467731642,3.208247544,2.836992726
34700003,4,3,70,70,24,4.695372569,3.309599815,3.395713979
34700004,4,3,70,70,24,4.916341601,3.407981566,3.915004312
34700005,4,3,70,70,24,5.133161506,3.504516008,4.397218058
34700006,4,3,70,70,24,5.341120346,3.597105248,4.840831246
34700007,4,3,70,70,24,5.549823572,3.690025911,5.246466492
34700008,4,3,70,70,24,5.750620612,3.779426514,5.613668096
34700009,4,3,70,70,24,5.945999316,3.866414717,5.945657439
34700010,4,3,70,70,24,6.135303298,3.95069828,6.23724715
34700011,4,3,70,70,24,6.320074032,4.032963511,6.496188155
34700012,4,3,70,70,24,6.502204221,4.114053095,6.716126355
34700013,4,3,70,70,24,6.678180525,4.192402794,6.900458637
34700014,4,3,70,70,24,6.845710217,4.266991819,7.054917231
34700015,4,3,70,70,24,7.012132978,4.341088006,7.167847156
34700016,4,3,70,70,24,7.169737429,4.411258028,7.247142464
34700017,4,3,70,70,24,7.324043897,4.479959694,7.293616979
34700018,4,3,70,70,24,7.473200074,4.546368303,7.305223892
34700019,4,3,70,70,24,7.618899367,4.611237807,7.282249309
34700020,4,3,70,70,24,7.75686957,4.6726661,7.227148817
34700021,4,3,70,70,24,7.889387902,4.731667062,7.139167086
34700022,4,3,70,70,24,8.018485496,4.789145014,7.014420973
34700023,4,3,70,70,24,8.142270194,4.844257513,6.862483586
34700024,4,3,70,70,24,8.257789458,4.895690002,6.677371958
34700025,4,3,70,70,24,8.371959377,4.946521726,6.456967825
34700026,4,3,70,70,24,8.480457585,4.99482824,6.206807687
34700027,4,3,70,70,24,8.583252133,5.040595322,5.927262717
34700028,4,3,70,70,24,8.679962716,5.083653647,5.613010963
34700029,4,3,70,70,24,8.772242858,5.124739414,5.270810626
34700030,4,3,70,70,24,8.861402357,5.16443578,4.895966109
34700031,4,3,70,70,24,8.941451575,5.200075988,4.494008724
34700032,4,3,70,70,24,9.020223477,5.235147499,4.061045329
34700033,4,3,70,70,24,9.090578968,5.266471781,3.600272962
34700034,4,3,70,70,24,9.157200303,5.296133511,3.11048709
34700035,4,3,70,70,24,9.217997912,5.32320235,2.589990398
34700036,4,3,70,70,24,9.276587556,5.349288141,2.040403295
34700037,4,3,70,70,24,9.328056012,5.372203373,1.464816903
34700038,4,3,70,70,24,9.371216324,5.391419583,0.860005385
34700039,4,3,70,70,24,9.414889415,5.410864095,0.229499555
34800001,4,3,70,70,25,4.236117607,3.110103449,2.237190653
34800002,4,3,70,70,25,4.468402899,3.218419859,2.835242053
34800003,4,3,70,70,25,4.696608098,3.324833691,3.394329319
34800004,4,3,70,70,25,4.915568948,3.426936812,3.917312578
34800005,4,3,70,70,25,5.131237417,3.527504671,4.394813646
34800006,4,3,70,70,25,5.34379719,3.626622921,4.837760604
34800007,4,3,70,70,25,5.549915167,3.722737312,5.246508493
34800008,4,3,70,70,25,5.748110089,3.815157122,5.614700976
34800009,4,3,70,70,25,5.946847516,3.907829906,5.945156492
34800010,4,3,70,70,25,6.137274862,3.996627636,6.239323622
34800011,4,3,70,70,25,6.322677489,4.083082301,6.496897829
34800012,4,3,70,70,25,6.500049563,4.165792257,6.717926463
34800013,4,3,70,70,25,6.676016508,4.247846991,6.902845828
34800014,4,3,70,70,25,6.847022785,4.327588528,7.053190499
34800015,4,3,70,70,25,7.008895509,4.403071018,7.169063615
34800016,4,3,70,70,25,7.170124836,4.478253488,7.248392479
34800017,4,3,70,70,25,7.323530819,4.549787873,7.295707377
34800018,4,3,70,70,25,7.474106494,4.620002463,7.307057692
34800019,4,3,70,70,25,7.617857213,4.687034524,7.282118792
34800020,4,3,70,70,25,7.756471934,4.75167163,7.226797657
34800021,4,3,70,70,25,7.889645459,4.813771465,7.137755458
34800022,4,3,70,70,25,8.017873369,4.873565122,7.017005818
34800023,4,3,70,70,25,8.141103334,4.931028198,6.861337855
34800024,4,3,70,70,25,8.260130488,4.986531471,6.675715782
34800025,4,3,70,70,25,8.37173689,5.038574391,6.458174769
34800026,4,3,70,70,25,8.481026696,5.089537065,6.206795177
34800027,4,3,70,70,25,8.583809123,5.137465298,5.925303497
34800028,4,3,70,70,25,8.680784127,5.182685484,5.613419589
34800029,4,3,70,70,25,8.774020279,5.226162216,5.270220505
34800030,4,3,70,70,25,8.862109248,5.267238777,4.896196051
34800031,4,3,70,70,25,8.94294305,5.304932198,4.495131109
34800032,4,3,70,70,25,9.019762632,5.340753757,4.060291137
34800033,4,3,70,70,25,9.091001047,5.373972776,3.599664037
34800034,4,3,70,70,25,9.156907474,5.404705447,3.1086985
34800035,4,3,70,70,25,9.21826743,5.433318065,2.589132508
34800036,4,3,70,70,25,9.276926129,5.460671065,2.041828318
34800037,4,3,70,70,25,9.32586669,5.483492424,1.465301875
34800038,4,3,70,70,25,9.372386089,5.505184776,0.864715099
34800039,4,3,70,70,25,9.413060456,5.524151545,0.230850858
34900001,4,4,70,70,0,4.23667733,4.0,2.239253771
34900002,4,4,70,70,0,4.468133842,4.0,2.835270142
34900003,4,4,70,70,0,4.696045514,4.0,3.394089928
34900004,4,4,70,70,0,4.916435456,4.0,3.915825657
34900005,4,4,70,70,0,5.132673236,4.0,4.397490215
34900006,4,4,70,70,0,5.343865268,4.0,4.842088821
34900007,4,4,70,70,0,5.548991835,4.0,5.24790667
34900008,4,4,70,70,0,5.749810934,4.0,5.613723723
34900009,4,4,70,70,0,5.946407591,4.0,5.943996511
34900010,4,4,70,70,0,6.134032154,4.0,6.236857184
34900011,4,4,70,70,0,6.321784591,4.0,6.496734506
34900012,4,4,70,70,0,6.502407757,4.0,6.717193339
34900013,4,4,70,70,0,6.67797138,4.0,6.904585349
34900014,4,4,70,70,0,6.846938581,4.0,7.053252413
34900015,4,4,70,70,0,7.01099315,4.0,7.168365408
34900016,4,4,70,70,0,7.171537812,4.0,7.248445148
34900017,4,4,70,70,0,7.323410311,4.0,7.295885538
34900018,4,4,70,70,0,7.473496942,4.0,7.306112694
34900019,4,4,70,70,0,7.616511166,4.0,7.28441425
34900020,4,4,70,70,0,7.755907012,4.0,7.229160154
34900021,4,4,70,70,0,7.88959111,4.0,7.138629584
34900022,4,4,70,70,0,8.018819582,4.0,7.016711652
34900023,4,4,70,70,0,8.141502018,4.0,6.860458526
34900024,4,4,70,70,0,8.261267463,4.0,6.676379511
34900025,4,4,70,70,0,8.372834108,4.0,6.458184492
34900026,4,4,70,70,0,8.479715661,4.0,6.207232207
34900027,4,4,70,70,0,8.583693565,4.0,5.925648601
34900028,4,4,70,70,0,8.679334342,4.0,5.611910575
34900029,4,4,70,70,0,8.772397526,4.0,5.26997176
34900030,4,4,70,70,0,8.861933014,4.0,4.897225129
34900031,4,4,70,70,0,8.944310373,4.0,4.495183802
34900032,4,4,70,70,0,9.018796583,4.0,4.062453364
34900033,4,4,70,70,0,9.090528932,4.0,3.601702134
34900034,4,4,70,70,0,9.159786361,4.0,3.10890997
34900035,4,4,70,70,0,9.219463671,4.0,2.59004885
34900036,4,4,70,70,0,9.275148954,4.0,2.04063409
34900037,4,4,70,70,0,9.326434866,4.0,1.465339713
34900038,4,4,70,70,0,9.371698551,4.0,0.862190327
34900039,4,4,70,70,0,9.413128766,4.0,0.230522073
35000001,4,4,70,70,1,4.239113683,4.004173745,2.237520603
35000002,4,4,70,70,1,4.469918773,4.008202463,2.836995858
35000003,4,4,70,70,1,4.695025173,4.01213171,3.396760265
35000004,4,4,70,70,1,4.917233492,4.01601037,3.916241441
35000005,4,4,70,70,1,5.132110279,4.019761058,4.396534104
35000006,4,4,70,70,1,5.343925828,4.023458313,4.841378335
35000007,4,4,70,70,1,5.549719352,4.027050452,5.248276508
35000008,4,4,70,70,1,5.750920204,4.030562426,5.614450804
35000009,4,4,70,70,1,5.945783495,4.033963777,5.946234985
35000010,4,4,70,70,1,6.135780539,4.037280188,6.240183212
35000011,4,4,70,70,1,6.322720948,4.040543245,6.49784557
35000012,4,4,70,70,1,6.501656144,4.04366657,6.71681468
35000013,4,4,70,70,1,6.678336735,4.046750542,6.904405352
35000014,4,4,70,70,1,6.844455043,4.049650147,7.052629725
35000015,4,4,70,70,1,7.01033462,4.052545586,7.167497065
35000016,4,4,70,70,1,7.169324735,4.055320769,7.24671172
35000017,4,4,70,70,1,7.326432593,4.058063097,7.295945848
35000018,4,4,70,70,1,7.473728946,4.060634164,7.305970409
35000019,4,4,70,70,1,7.618379112,4.063159042,7.282635964
35000020,4,4,70,70,1,7.756381872,4.065567889,7.227245438
35000021,4,4,70,70,1,7.890978749,4.067917287,7.139661179
35000022,4,4,70,70,1,8.018025417,4.070134895,7.014616258
35000023,4,4,70,70,1,8.143033436,4.072316918,6.861216815
35000024,4,4,70,70,1,8.258838175,4.074338297,6.674665878
35000025,4,4,70,70,1,8.371599755,4.076306558,6.456718425
35000026,4,4,70,70,1,8.479068142,4.078182425,6.20807292
35000027,4,4,70,70,1,8.58259462,4.079989487,5.925537502
35000028,4,4,70,70,1,8.680549284,4.081699292,5.612449901
35000029,4,4,70,70,1,8.773371049,4.083319502,5.270865005
35000030,4,4,70,70,1,8.861905793,4.084864881,4.897350302
35000031,4,4,70,70,1,8.942538525,4.086272331,4.494285912
35000032,4,4,70,70,1,9.019774197,4.087620485,4.062284552
35000033,4,4,70,70,1,9.090825379,4.088860688,3.599947035
35000034,4,4,70,70,1,9.157945188,4.090032268,3.109950305
35000035,4,4,70,70,1,9.220323761,4.09112109,2.58807314
35000036,4,4,70,70,1,9.274347723,4.092064082,2.041505971
35000037,4,4,70,70,1,9.327461207,4.092991181,1.46527816
35000038,4,4,70,70,1,9.372851024,4.093783463,0.861461506
35000039,4,4,70,70,1,9.414834377,4.094516286,0.231025831
35100001,4,4,70,70,2,4.236186822,4.008247826,2.238184737
35100002,4,4,70,70,2,4.468614337,4.016364373,2.836676637
35100003,4,4,70,70,2,4.696020963,4.024305588,3.396211625
35100004,4,4,70,70,2,4.916419714,4.032002082,3.916264063
35100005,4,4,70,70,2,5.132949717,4.039563476,4.396559545
35100006,4,4,70,70,2,5.343832785,4.046927675,4.841283955
35100007,4,4,70,70,2,5.550823282,4.054155942,5.24479006
35100008,4,4,70,70,2,5.750222162,4.061119105,5.614576328
35100009,4,4,70,70,2,5.945561986,4.067940522,5.944041624
35100010,4,4,70,70,2,6.135471848,4.07457232,6.240632737
35100011,4,4,70,70,2,6.322645615,4.081108572,6.496457725
35100012,4,4,70,70,2,6.502188314,4.087378341,6.719409888
35100013,4,4,70,70,2,6.676958,4.093481433,6.90362148
35100014,4,4,70,70,2,6.846397554,4.099398393,7.055051471
35100015,4,4,70,70,2,7.010517028,4.105129571,7.167262425
35100016,4,4,70,70,2,7.170142333,4.11070381,7.249294496
35100017,4,4,70,70,2,7.325738331,4.116137342,7.29545441
35100018,4,4,70,70,2,7.473019794,4.121280524,7.305611196
35100019,4,4,70,70,2,7.620398132,4.126427089,7.283768908
35100020,4,4,70,70,2,7.755452505,4.131143291,7.225633215
35100021,4,4,70,70,2,7.889530528,4.135825399,7.139461291
35100022,4,4,70,70,2,8.017998863,4.140311612,7.016552475
35100023,4,4,70,70,2,8.142461231,4.144657934,6.861497844
35100024,4,4,70,70,2,8.261921369,4.148829574,6.674614161
35100025,4,4,70,70,2,8.374197618,4.152750347,6.456343424
35100026,4,4,70,70,2,8.480987169,4.15647952,6.20623438
35100027,4,4,70,70,2,8.584086494,4.160079828,5.925994892
35100028,4,4,70,70,2,8.680123974,4.16343353,5.611683348
35100029,4,4,70,70,2,8.77294657,4.166674967,5.270084378
35100030,4,4,70,70,2,8.860820923,4.169743607,4.896796067
35100031,4,4,70,70,2,8.943726067,4.172638718,4.492603575
35100032,4,4,70,70,2,9.02097674,4.175336371,4.063041112
35100033,4,4,70,70,2,9.092628386,4.177838502,3.601142733
35100034,4,4,70,70,2,9.158843396,4.180150781,3.110193733
35100035,4,4,70,70,2,9.218771817,4.182243528,2.590530039
35100036,4,4,70,70,2,9.275375144,4.184220159,2.041533775
35100037,4,4,70,70,2,9.326331605,4.185999598,1.466060074
35100038,4,4,70,70,2,9.373498832,4.187646714,0.86189363
35100039,4,4,70,70,2,9.411302487,4.188966847,0.232445476
35200001,4,4,70,70,3,4.238161659,4.012481524,2.238600292
35200002,4,4,70,70,3,4.466756851,4.02446169,2.836294717
35200003,4,4,70,70,3,4.695031391,4.036425052,3.392460047
35200004,4,4,70,70,3,4.917786191,4.048099136,3.916083302
35200005,4,4,70,70,3,5.134453081,4.059454167,4.395762004
35200006,4,4,70,70,3,5.34250789,4.070357857,4.839485236
35200007,4,4,70,70,3,5.54843228,4.081149897,5.247215593
35200008,4,4,70,70,3,5.749513093,4.091688096,5.612826247
35200009,4,4,70,70,3,5.948363381,4.102109398,5.946059056
35200010,4,4,70,70,3,6.136404311,4.111964206,6.238168678
35200011,4,4,70,70,3,6.31936569,4.121552805,6.495815073
35200012,4,4,70,70,3,6.50308024,4.131180877,6.716983503
35200013,4,4,70,70,3,6.674322401,4.140155298,6.904111132
35200014,4,4,70,70,3,6.845432179,4.149122782,7.055762503
35200015,4,4,70,70,3,7.011262744,4.157813593,7.169204468
35200016,4,4,70,70,3,7.169422286,4.166102384,7.247012243
35200017,4,4,70,70,3,7.32603645,4.174310184,7.294469974
35200018,4,4,70,70,3,7.475302013,4.182132861,7.306898415
35200019,4,4,70,70,3,7.618087126,4.189615912,7.283277037
35200020,4,4,70,70,3,7.757473779,4.196920856,7.226247479
35200021,4,4,70,70,3,7.888622435,4.203794066,7.138666766
35200022,4,4,70,70,3,8.018763104,4.21061445,7.016420441
35200023,4,4,70,70,3,8.142526851,4.217100633,6.862579634
35200024,4,4,70,70,3,8.260080039,4.223261334,6.674682562
35200025,4,4,70,70,3,8.371586522,4.229105142,6.457747857
35200026,4,4,70,70,3,8.482028144,4.234893142,6.207947833
35200027,4,4,70,70,3,8.583574192,4.240214945,5.92626316
35200028,4,4,70,70,3,8.680412437,4.245290022,5.61096978
35200029,4,4,70,70,3,8.775899158,4.250294269,5.271243304
35200030,4,4,70,70,3,8.860827974,4.2547452,4.897494626
35200031,4,4,70,70,3,8.943128879,4.259058407,4.493442744
35200032,4,4,70,70,3,9.018910803,4.26302997,4.062787431
35200033,4,4,70,70,3,9.090770744,4.26679599,3.59993007
35200034,4,4,70,70,3,9.155634336,4.270195346,3.109379599
35200035,4,4,70,70,3,9.219123851,4.273522691,2.589710206
35200036,4,4,70,70,3,9.274404328,4.276419818,2.041504158
35200037,4,4,70,70,3,9.327624435,4.279208966,1.464864218
35200038,4,4,70,70,3,9.37099616,4.281481981,0.861539152
35200039,4,4,70,70,3,9.413817244,4.283726139,0.231981058
35300001,4,4,70,70,4,4.236315944,4.016524821,2.239234481
35300002,4,4,70,70,4,4.468583113,4.032766523,2.836823902
35300003,4,4,70,70,4,4.694968869,4.048596957,3.394910094
35300004,4,4,70,70,4,4.917796376,4.064178575,3.915898513
35300005,4,4,70,70,4,5.133502996,4.079262251,4.395778401
35300006,4,4,70,70,4,5.343735834,4.093963163,4.841112354
35300007,4,4,70,70,4,5.548677398,4.108294073,5.245541887
35300008,4,4,70,70,4,5.751951337,4.122508372,5.612809
35300009,4,4,70,70,4,5.946908643,4.136141115,5.945354025
35300010,4,4,70,70,4,6.135983855,4.149362541,6.238356581
35300011,4,4,70,70,4,6.320728233,4.162281127,6.496408299
35300012,4,4,70,70,4,6.503968811,4.175094556,6.71804201
35300013,4,4,70,70,4,6.675500873,4.187089246,6.903754226
35300014,4,4,70,70,4,6.845658714,4.198987842,7.054186976
35300015,4,4,70,70,4,7.009834005,4.210468096,7.167912548
35300016,4,4,70,70,4,7.170851782,4.221727556,7.247607534
35300017,4,4,70,70,4,7.32628511,4.232596513,7.294652632
35300018,4,4,70,70,4,7.473546662,4.242894044,7.305505268
35300019,4,4,70,70,4,7.619075006,4.253070377,7.283042233
35300020,4,4,70,70,4,7.755172858,4.262587266,7.227346069
35300021,4,4,70,70,4,7.89031692,4.27203746,7.138165647
35300022,4,4,70,70,4,8.018339603,4.280989678,7.016492576
35300023,4,4,70,70,4,8.142331374,4.289660027,6.861003569
35300024,4,4,70,70,4,8.259834353,4.297876636,6.676113299
35300025,4,4,70,70,4,8.371069128,4.305654929,6.457094101
35300026,4,4,70,70,4,8.48115653,4.31335299,6.208186502
35300027,4,4,70,70,4,8.584411436,4.320573276,5.926880494
35300028,4,4,70,70,4,8.680015956,4.327258596,5.613884753
35300029,4,4,70,70,4,8.77356515,4.333800193,5.271505993
35300030,4,4,70,70,4,8.861162761,4.339925614,4.8967207
35300031,4,4,70,70,4,8.942550776,4.345616819,4.493897418
35300032,4,4,70,70,4,9.021578239,4.351142957,4.061627537
35300033,4,4,70,70,4,9.089866993,4.355918172,3.601848893
35300034,4,4,70,70,4,9.15659481,4.360584236,3.108967919
35300035,4,4,70,70,4,9.217032121,4.364810424,2.589383924
35300036,4,4,70,70,4,9.276385829,4.36896084,2.041815037
35300037,4,4,70,70,4,9.324208006,4.372304892,1.465838259
35300038,4,4,70,70,4,9.370540746,4.375544793,0.861590023
35300039,4,4,70,70,4,9.414235342,4.378600217,0.230004353
35400001,4,4,70,70,5,4.236140707,4.020659635,2.2384108
35400002,4,4,70,70,5,4.469484462,4.041074568,2.833964336
35400003,4,4,70,70,5,4.694430613,4.060754806,3.396784167
35400004,4,4,70,70,5,4.915925367,4.080133086,3.914217696
35400005,4,4,70,70,5,5.133054033,4.099129383,4.395595528
35400006,4,4,70,70,5,5.342646638,4.11746636,4.840200476
35400007,4,4,70,70,5,5.549900983,4.135598766,5.247343085
35400008,4,4,70,70,5,5.749561073,4.15306676,5.614133874
35400009,4,4,70,70,5,5.945407948,4.170201141,5.943780548
35400010,4,4,70,70,5,6.137408128,4.186998981,6.238132151
35400011,4,4,70,70,5,6.321039285,4.203064625,6.495336541
35400012,4,4,70,70,5,6.501330371,4.218838051,6.717081965
35400013,4,4,70,70,5,6.675561589,4.234081308,6.903970279
35400014,4,4,70,70,5,6.84419398,4.24883473,7.052034988
35400015,4,4,70,70,5,7.011856539,4.263503303,7.169237913
35400016,4,4,70,70,5,7.169576626,4.277302023,7.249130783
35400017,4,4,70,70,5,7.324902474,4.290891274,7.293371072
35400018,4,4,70,70,5,7.473704832,4.303909793,7.304864135
35400019,4,4,70,70,5,7.617610584,4.316499915,7.283455075
35400020,4,4,70,70,5,7.757365003,4.328726842,7.22709401
35400021,4,4,70,70,5,7.888848345,4.340230144,7.137446727
35400022,4,4,70,70,5,8.01814923,4.351542506,7.017911223
35400023,4,4,70,70,5,8.141715662,4.362353168,6.862269114
35400024,4,4,70,70,5,8.260353571,4.37273264,6.67413889
35400025,4,4,70,70,5,8.373878125,4.382664752,6.456819996
35400026,4,4,70,70,5,8.481065645,4.392042444,6.207716198
35400027,4,4,70,70,5,8.582468193,4.400914018,5.925587814
35400028,4,4,70,70,5,8.681227753,4.40955436,5.615244169
35400029,4,4,70,70,5,8.776689724,4.4179062,5.269503578
35400030,4,4,70,70,5,8.860321946,4.425223071,4.897125592
35400031,4,4,70,70,5,8.941994248,4.432368472,4.495884403
